id,name,min_players,max_players,play_time,min_age,published,owned,average_rating,category
129974,"Warhammer 40,000: Dark Vengeance",2,2,120,10,2012,612,5.76728,Science Fiction
130008,La Loire,1,4,120,10,2012,238,5.58136,Economic
130060,Ohne Furcht und Adel,2,7,60,10,2012,941,5.91806,Bluffing
130229,Out of Gears,2,8,30,8,2012,191,5.5994,Bluffing
130229,Out of Gears,2,8,30,8,2012,191,5.5994,Science Fiction
130240,Monopoly Millionaire,2,4,60,8,2012,394,5.46487,Economic
130390,Ruhrschifffahrt 1769-1890,2,4,120,12,2012,609,6.04564,Economic
130486,Small City,1,4,120,12,2015,820,6.06464,Economic
130499,Stones of Fate,2,4,30,12,2015,410,5.65546,Bluffing
130552,Warhammer Fantasy Battles (8th Edition),2,2,180,12,2010,387,5.75731,Fighting
130792,The Enchanted Tower,2,4,25,5,2012,995,5.96556,Bluffing
130827,Rumble in the Dungeon,3,6,20,8,2012,848,5.77955,Bluffing
130877,Blood Bound,6,12,30,14,2013,1398,6.11384,Bluffing
130960,Triumph & Tragedy,2,3,240,12,2015,1731,6.82569,Economic
131241,Oilfield,2,5,60,12,2016,151,5.67088,Economic
131246,Siberia: The Card Game,2,4,20,9,2012,497,5.82,Economic
131287,Panamax,2,4,100,12,2014,3897,6.89386,Economic
131332,Berserk: War of the Realms,2,4,60,13,2013,799,5.69938,Fighting
131357,Coup,2,6,15,9,2012,33003,7.01028,Bluffing
131449,Captains of Industry,3,5,150,13,2015,954,5.96217,Economic
131457,Septikon: Uranium Wars,2,2,45,10,2012,261,5.60279,Science Fiction
131646,Merchant of Venus (second edition),1,4,240,14,2012,5435,6.80218,Economic
131646,Merchant of Venus (second edition),1,4,240,14,2012,5435,6.80218,Science Fiction
131891,Lost Legends,3,5,70,10,2013,2114,6.02461,Fighting
132531,Roll for the Galaxy,2,5,45,13,2014,18639,7.68449,Economic
132531,Roll for the Galaxy,2,5,45,13,2014,18639,7.68449,Science Fiction
132544,Tesla vs. Edison: War of Currents,2,5,90,14,2015,2250,6.11137,Bluffing
132544,Tesla vs. Edison: War of Currents,2,5,90,14,2015,2250,6.11137,Economic
132817,Xanadú,2,6,70,13,2012,631,5.79624,Economic
133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,1,4,90,13,2013,14952,7.13264,Fighting
133285,Tin Goose,3,5,150,10,2016,328,5.87873,Economic
133528,City of Remnants,2,4,90,13,2013,1664,6.18958,Economic
133528,City of Remnants,2,4,90,13,2013,1664,6.18958,Fighting
133528,City of Remnants,2,4,90,13,2013,1664,6.18958,Science Fiction
133534,Sigismundus Augustus: Dei gratia rex Poloniae,3,5,120,12,2012,301,5.7596,Economic
133835,Dark Empire: Revolution,3,5,60,12,2013,350,5.67775,Bluffing
133848,Euphoria: Build a Better Dystopia,2,6,60,13,2013,7660,7.05425,Science Fiction
134352,Two Rooms and a Boom,6,30,15,8,2013,3626,6.57475,Bluffing
134726,Smash Up: Awesome Level 9000,2,2,45,12,2013,13234,7.03008,Science Fiction
135116,Rent a Hero,3,5,30,8,2012,2122,5.98027,Bluffing
135281,Serenissima (second edition),2,4,90,13,2012,1272,6.12125,Economic
135382,Shadowrun: Crossfire,1,4,60,13,2014,4211,6.76965,Science Fiction
135654,New Dawn,2,4,120,12,2014,1355,6.00409,Economic
135654,New Dawn,2,4,120,12,2014,1355,6.00409,Science Fiction
135779,A Fake Artist Goes to New York,5,10,20,8,2012,1639,6.37583,Bluffing
135877,Fish Cook,2,6,45,12,2012,542,5.81244,Economic
135888,Titanium Wars,3,4,90,12,2013,791,5.6797,Science Fiction
136056,Asante,2,2,40,10,2013,2260,6.2957,Economic
136063,Forbidden Desert,2,5,45,10,2013,25192,7.1456,Science Fiction
136356,Dread Curse,3,8,30,14,2013,1006,5.84924,Bluffing
136888,Bruges,2,4,60,10,2013,8315,7.25115,Economic
137237,Bremerhaven,1,4,120,12,2013,769,5.81171,Economic
137238,Time 'n' Space,3,4,30,10,2013,996,5.78848,Economic
137238,Time 'n' Space,3,4,30,10,2013,996,5.78848,Science Fiction
137269,Spyrium,2,5,75,12,2013,6156,6.88609,Economic
137269,Spyrium,2,5,75,12,2013,6156,6.88609,Science Fiction
137290,Nosferatu,5,8,20,10,2013,995,5.88922,Bluffing
137330,Cube Quest,2,2,15,8,2013,2322,6.3037,Fighting
137649,Level 7 [Omega Protocol],2,6,90,14,2013,2902,6.7484,Fighting
137649,Level 7 [Omega Protocol],2,6,90,14,2013,2902,6.7484,Science Fiction
137651,What's He Building in There?,2,6,60,12,2013,597,5.83404,Economic
137669,Gearworld: The Borderlands,2,4,120,14,2013,1156,5.50623,Science Fiction
137776,Praetor,2,5,75,12,2014,1754,6.07566,Economic
137811,Galactic Strike Force,2,6,60,13,2014,1006,5.58686,Science Fiction
137900,Jupiter Rescue,2,7,60,15,2013,531,5.77832,Science Fiction
138166,Huida de Silver City,1,4,120,12,2013,369,5.80399,Fighting
138338,Continental Divide,3,6,120,12,2013,284,5.66419,Economic
138431,Galaxy Defenders,1,5,120,12,2014,2391,6.57559,Fighting
138431,Galaxy Defenders,1,5,120,12,2014,2391,6.57559,Science Fiction
138616,Shift: The Single Card CCG,2,2,25,13,2013,375,5.54104,Fighting
138788,Dungeon Roll,1,4,15,8,2013,11167,6.04987,Fighting
139030,Mascarade,2,13,30,10,2013,9273,6.53157,Bluffing
139033,Archon: Glory & Machination,2,4,120,12,2013,1328,6.1843,Economic
139131,Hoplomachus: Rise of Rome,1,2,30,12,2013,384,5.77689,Fighting
139245,Dilluvia Project,2,4,120,12,2015,505,5.99808,Science Fiction
139443,Superfight,3,10,30,5,2013,2246,5.73809,Fighting
139443,Superfight,3,10,30,5,2013,2246,5.73809,Science Fiction
139562,Rockwell,2,4,90,14,2013,842,6.07033,Economic
139629,Mythe,2,5,20,6,2012,447,5.62917,Bluffing
139898,Brew Crafters,2,5,90,12,2013,2931,6.87769,Economic
139976,Cthulhu Wars,3,4,120,14,2015,2875,7.13087,Fighting
140068,Galaxy Trucker: Anniversary Edition,2,5,120,10,2012,4278,7.45027,Science Fiction
140163,Pandánte,2,6,30,13,2014,513,5.67262,Bluffing
140179,De Poorters van Nieuwstad,2,4,60,12,2013,196,5.54972,Economic
140603,Francis Drake,3,5,120,14,2013,4289,7.04537,Bluffing
140779,Guardians' Chronicles,2,5,75,14,2014,515,5.62196,Science Fiction
140865,Agent Hunter,2,2,15,12,2013,1503,5.65368,Bluffing
141035,Space Sheep!,1,8,20,10,2013,653,5.49215,Bluffing
141035,Space Sheep!,1,8,20,10,2013,653,5.49215,Science Fiction
141090,Kohle & Kolonie,3,5,150,12,2013,727,6.13903,Economic
141423,Dead Men Tell No Tales,2,5,75,13,2015,2852,6.46631,Fighting
141437,What the Food?!,3,8,30,8,2013,271,5.5679,Fighting
141653,Disc Duelers,2,21,45,10,2013,688,5.81024,Fighting
141736,Sail to India,3,4,60,14,2013,3882,6.38339,Economic
141829,7-Card Slugfest,3,8,30,0,2013,416,5.5706,Fighting
142039,Lost Legacy,2,6,30,10,2013,1337,5.99054,Bluffing
142063,Deadzone,2,4,60,12,2013,845,5.89763,Science Fiction
142079,Space Cadets: Dice Duel,4,8,30,12,2013,4093,6.52311,Fighting
142079,Space Cadets: Dice Duel,4,8,30,12,2013,4093,6.52311,Science Fiction
142085,Promised Land: 1250-587 BC,2,6,150,12,2013,428,5.73589,Economic
142085,Promised Land: 1250-587 BC,2,6,150,12,2013,428,5.73589,Fighting
142451,Cornish Smuggler,2,5,120,13,2013,768,5.62668,Economic
142503,One Night Werewolf,3,7,10,10,2012,591,5.70002,Bluffing
142830,Chaosmos,2,4,90,12,2015,1107,6.05318,Bluffing
142830,Chaosmos,2,4,90,12,2015,1107,6.05318,Fighting
142830,Chaosmos,2,4,90,12,2015,1107,6.05318,Science Fiction
142924,Mayday!Mayday!,5,8,25,10,2013,390,5.69253,Bluffing
142961,Thunderstone Advance: Numenera,1,5,90,12,2013,2494,6.51656,Science Fiction
142988,Hunters of Arcfall,2,6,30,8,2014,348,5.58191,Science Fiction
142992,Gravwell: Escape from the 9th Dimension,1,4,35,12,2013,3146,6.54555,Science Fiction
143096,Camp Grizzly,1,6,60,18,2013,577,5.89443,Fighting
143147,Saboteur (compilation editions),2,12,30,8,2011,1587,6.159,Bluffing
143175,Kashgar: Händler der Seidenstraße,2,4,45,12,2013,783,6.12299,Economic
143176,Steam Works,2,5,120,12,2015,1155,6.05703,Science Fiction
143401,Yunnan,2,5,90,12,2013,1267,6.32728,Economic
143484,Florenza: The Card Game,2,4,60,14,2013,658,5.926,Economic
143519,Quantum,2,4,60,13,2013,5370,6.98102,Fighting
143519,Quantum,2,4,60,13,2013,5370,6.98102,Science Fiction
143693,Glass Road,1,4,75,13,2013,7150,7.21576,Economic
143741,BANG! The Dice Game,3,8,15,8,2013,16345,6.87629,Bluffing
143741,BANG! The Dice Game,3,8,15,8,2013,16345,6.87629,Fighting
143782,Global Mogul,1,4,120,14,2013,332,5.72262,Economic
143981,VOLT: Robot Battle Arena,2,4,30,13,2014,577,5.92111,Fighting
143981,VOLT: Robot Battle Arena,2,4,30,13,2014,577,5.92111,Science Fiction
144041,Patchistory,2,4,120,12,2013,2475,6.62355,Bluffing
144041,Patchistory,2,4,120,12,2013,2475,6.62355,Economic
144239,Impulse,2,6,60,14,2013,2540,6.38527,Bluffing
144239,Impulse,2,6,60,14,2013,2540,6.38527,Economic
144239,Impulse,2,6,60,14,2013,2540,6.38527,Fighting
144239,Impulse,2,6,60,14,2013,2540,6.38527,Science Fiction
144344,Rococo,2,5,120,12,2013,5797,7.2126,Economic
144415,Nauticus,2,4,90,12,2013,1243,6.26102,Economic
144479,"Myths at War (Nordic, Egyptian and Japanese)",2,6,20,10,2013,252,5.70629,Fighting
144525,Dungeon Twister: The Card Game,2,2,60,13,2013,1518,5.76019,Fighting
144529,Theseus: The Dark Orbit,2,4,90,8,2013,2318,6.47822,Fighting
144529,Theseus: The Dark Orbit,2,4,90,8,2013,2318,6.47822,Science Fiction
144566,Circus Train (Second edition),1,5,90,13,2013,442,5.83126,Economic
144592,Bruxelles 1893,2,5,125,13,2013,3357,7.11803,Economic
144743,Machina Arcana,1,4,150,13,2014,526,5.78179,Fighting
144826,Zombie 15',2,4,15,14,2014,2876,6.35634,Fighting
144988,Lords of War:  Elves versus Lizardmen,2,8,30,12,2013,485,5.72466,Fighting
145203,Prosperity,2,4,60,13,2013,1897,6.21191,Economic
145219,Craftsmen,2,5,180,10,2013,588,5.81054,Economic
145553,Asgard's Chosen,1,4,90,12,2013,410,5.59334,Fighting
145588,Citrus,2,5,60,10,2013,776,6.11205,Economic
145654,Invaders,2,2,60,12,2013,459,5.79252,Fighting
145654,Invaders,2,2,60,12,2013,459,5.79252,Science Fiction
145722,Eat Me If You Can!,3,6,10,6,2012,627,5.67661,Bluffing
145842,Monopoly Empire,2,4,90,8,2013,607,5.452,Economic
145928,Empire Engine,2,4,30,14,2013,1892,5.67434,Bluffing
145928,Empire Engine,2,4,30,14,2013,1892,5.67434,Fighting
145976,Talon,2,6,90,12,2016,983,5.99393,Science Fiction
146221,Forge War,1,4,180,0,2015,2155,6.50917,Economic
146275,Vikings: Warriors of the North,3,4,60,14,2013,387,5.44046,Fighting
146278,Tash-Kalar: Arena of Legends,2,4,60,13,2013,5312,6.90206,Fighting
146508,T.I.M.E Stories,2,4,90,12,2015,16620,7.79789,Science Fiction
146559,Infamy,3,4,60,13,2013,625,5.8868,Economic
146559,Infamy,3,4,60,13,2013,625,5.8868,Science Fiction
146791,Shadows of Brimstone: City of the Ancients,1,4,120,12,2014,4440,7.08279,Fighting
146886,La Granja,1,4,120,12,2014,6731,7.42974,Economic
146910,Wildcatters,3,4,120,12,2013,369,5.96159,Economic
147020,Star Realms,2,2,20,12,2014,28077,7.49846,Fighting
147020,Star Realms,2,2,20,12,2014,28077,7.49846,Science Fiction
147104,Wooolf!!,4,8,30,8,2013,269,5.69892,Bluffing
147206,Copper Country,2,4,60,14,2015,454,5.69846,Economic
147299,Pocket Imperium,2,4,45,12,2013,1306,5.78678,Science Fiction
147303,Carcassonne: South Seas,2,5,35,8,2013,3247,6.62203,Economic
147305,Om Nom Nom,1,6,20,8,2013,454,5.75491,Bluffing
147451,Field of Glory: The Card Game,2,2,30,0,2013,758,5.81673,Fighting
147474,8 Masters' Revenge,1,4,45,13,2013,127,5.63634,Fighting
147537,Malifaux (second edition),2,2,120,0,2013,564,6.09137,Science Fiction
147685,Hook!,3,6,30,8,2014,249,5.50938,Fighting
147716,Mars Attacks: The Miniatures Game,2,2,120,12,2014,782,5.7703,Science Fiction
147747,Super Fantasy: Ugly Snouts Assault,1,6,90,8,2013,856,5.91755,Fighting
147883,Lost Legacy: Hyakunen Senso to Ryu no Miko,2,4,10,10,2013,319,5.68411,Bluffing
147889,Dig Mars,2,4,30,8,2013,191,5.58646,Economic
147889,Dig Mars,2,4,30,8,2013,191,5.58646,Science Fiction
147930,King & Assassins,2,2,30,10,2013,714,6.06519,Bluffing
147949,One Night Ultimate Werewolf,3,10,10,8,2014,17803,7.18293,Bluffing
148228,Splendor,2,4,30,10,2014,39131,7.43565,Economic
148271,Metallum,2,2,60,10,2013,488,5.91329,Economic
148271,Metallum,2,2,60,10,2013,488,5.91329,Science Fiction
148282,Black Hat,2,6,45,10,2015,177,5.57417,Science Fiction
148291,Trieste,3,3,25,13,2013,823,5.97701,Bluffing
148319,Tragedy Looper,2,4,120,13,2011,5276,6.85817,Bluffing
148575,Marvel Dice Masters: Avengers vs. X-Men,2,2,60,14,2014,8879,6.99123,Fighting
148943,Coup: Rebellion G54,3,6,15,14,2014,4136,6.5162,Bluffing
148949,Istanbul,2,5,60,10,2014,15605,7.46141,Economic
148951,Tiny Epic Kingdoms,2,5,45,13,2014,10474,6.4739,Bluffing
148951,Tiny Epic Kingdoms,2,5,45,13,2014,10474,6.4739,Fighting
149241,Assault on Doomrock,1,4,150,10,2014,1322,6.18231,Fighting
149776,Fireteam Zero,1,4,90,14,2015,1073,6.16372,Fighting
150312,Welcome to the Dungeon,2,4,30,10,2013,10131,6.57617,Bluffing
150312,Welcome to the Dungeon,2,4,30,10,2013,10131,6.57617,Fighting
150376,Dead of Winter: A Crossroads Game,2,5,210,14,2014,31801,7.71484,Bluffing
150539,Big Picture Apples to Apples,4,6,30,7,2012,259,5.51306,Bluffing
150605,Candy Chaser,2,4,10,10,2013,304,5.56533,Bluffing
150996,Lords of War: Templars versus Undead,2,2,30,12,2014,383,5.64975,Fighting
151004,Smash Up: Science Fiction Double Feature,2,2,45,12,2014,8570,6.90227,Science Fiction
151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,1,4,120,13,2014,4374,6.72494,Fighting
151022,Baseball Highlights: 2045,1,4,45,9,2015,2406,6.96946,Science Fiction
151275,Ophir,2,4,60,10,2015,450,5.74658,Economic
151410,Cross Hares: Testing Ground,2,4,60,10,2014,293,5.54588,Science Fiction
151771,La Cosa Nostra,3,5,90,16,2014,425,5.96733,Bluffing
152241,Ultimate Werewolf,5,30,60,13,2014,506,5.68074,Bluffing
152242,Ultimate Werewolf: Deluxe Edition,5,75,30,8,2014,2065,6.23763,Bluffing
152567,Basari: Das Kartenspiel,3,5,30,10,2014,489,5.71238,Bluffing
152847,Shinobi WAT-AAH!,2,4,45,10,2014,710,5.74478,Fighting
153064,Good Cop Bad Cop,4,8,20,12,2014,3478,6.3693,Bluffing
153097,Heroes Wanted,1,5,45,13,2014,2190,6.25602,Fighting
153639,Zeppelin Attack!,2,4,45,12,2014,655,5.78501,Fighting
153870,Green Deal,3,5,90,10,2014,146,5.58136,Bluffing
153870,Green Deal,3,5,90,10,2014,146,5.58136,Economic
153905,Warband: Against the Darkness,2,5,60,10,2015,369,5.72464,Fighting
154086,Gold West,2,4,60,13,2015,1656,6.64432,Economic
154602,Night of the Grand Octopus,3,5,20,7,2014,558,5.51134,Bluffing
154809,Nippon,2,4,120,12,2015,2751,7.12045,Economic
154825,Arkwright,2,4,240,12,2014,1668,6.61019,Economic
154857,Emergence Event,2,4,120,12,2015,359,5.65431,Science Fiction
154939,MERCS: Recon – Counter Threat,1,5,90,12,2015,715,5.69046,Fighting
154939,MERCS: Recon – Counter Threat,1,5,90,12,2015,715,5.69046,Science Fiction
155068,Arcadia Quest,2,4,60,13,2014,8402,7.54607,Fighting
155119,Mars Attacks: The Dice Game,3,6,20,10,2014,1125,5.63922,Science Fiction
155255,Pax Pamir,2,5,120,12,2015,1785,6.38599,Economic
155362,Ca$h 'n Guns (Second Edition),4,8,30,10,2014,11097,6.89577,Bluffing
155362,Ca$h 'n Guns (Second Edition),4,8,30,10,2014,11097,6.89577,Fighting
155624,Specter Ops,2,5,90,13,2015,6054,6.9993,Fighting
155624,Specter Ops,2,5,90,13,2015,6054,6.9993,Science Fiction
155636,Level 7 [Invasion],3,5,180,0,2014,396,5.68652,Science Fiction
155702,Quarriors! Light vs. Dark,2,4,30,14,2014,1166,5.8671,Fighting
155822,Krosmaster Junior,2,4,15,7,2014,555,5.58408,Fighting
155827,Krosmaster: Quest,2,6,180,12,2015,785,5.7391,Fighting
155873,Power Grid Deluxe: Europe/North America,2,6,120,12,2014,3931,7.29597,Economic
155969,Harbour,1,4,60,8,2015,5961,6.29929,Economic
155987,Abyss,2,4,60,14,2014,6506,7.03125,Science Fiction
156007,Mound Builders,1,1,60,13,2014,328,5.67498,Economic
156061,Imperialism: Road to Domination,2,4,90,12,2014,235,5.61497,Economic
156129,Deception: Murder in Hong Kong,4,12,20,14,2014,7103,7.19006,Bluffing
156138,Happy Pigs,2,6,45,8,2013,1225,6.14934,Economic
156180,Eggs and Empires,2,6,25,8,2014,1214,6.05987,Bluffing
156442,Asking for Trobils,2,7,90,12,2015,566,5.95263,Science Fiction
156455,Viticulture: Complete Collector's Edition,1,6,60,14,2014,1412,6.67274,Economic
156474,MERCS: Recon – Assassination Protocol,1,5,90,12,2015,601,5.63344,Fighting
156474,MERCS: Recon – Assassination Protocol,1,5,90,12,2015,601,5.63344,Science Fiction
156501,Greenland,1,3,120,12,2014,2047,6.22159,Economic
156548,Super Dungeon Explore: Forgotten King,1,6,120,0,2015,2851,6.2503,Fighting
156776,"Warhammer 40,000: Conquest",2,2,45,14,2014,3884,6.7788,Fighting
156840,Clinic,2,4,120,14,2014,666,5.88288,Economic
156853,Pirate Den,3,5,30,14,2015,261,5.609,Bluffing
156943,Saint Petersburg (second edition),2,5,60,13,2014,2608,6.8524,Economic
157088,ESSEN The Game: SPIEL'13,2,5,75,10,2014,644,5.84293,Economic
157135,Destination: Neptune,2,4,90,12,2014,250,5.58143,Economic
157135,Destination: Neptune,2,4,90,12,2014,250,5.58143,Science Fiction
157526,Viceroy,1,4,60,12,2014,6530,6.68439,Bluffing
157912,Rise to Power,2,6,45,12,2014,766,5.76127,Science Fiction
157917,The Lord of the Ice Garden,1,4,90,14,2014,986,6.26582,Fighting
157917,The Lord of the Ice Garden,1,4,90,14,2014,986,6.26582,Science Fiction
158109,Onward to Venus,2,5,120,0,2014,2000,6.1979,Fighting
158109,Onward to Venus,2,5,120,0,2014,2000,6.1979,Science Fiction
158243,Dragon Slayer,2,5,15,14,2014,3035,5.58876,Fighting
158275,Marvel Dice Masters: Uncanny X-Men,2,2,60,14,2014,7137,6.94376,Fighting
158339,Lost Legacy: The Starship,2,4,10,10,2014,4072,6.34147,Bluffing
158339,Lost Legacy: The Starship,2,4,10,10,2014,4072,6.34147,Science Fiction
158340,Lost Legacy: Flying Garden,2,4,10,10,2014,2826,6.23078,Bluffing
158392,Stay Away!,4,12,60,12,2014,558,5.65638,Bluffing
158408,Coup: Deluxe Edition,2,8,15,10,2014,891,5.92004,Bluffing
158889,Summoner Wars: Alliances Master Set,2,4,45,9,2015,2115,6.86678,Fighting
158899,Colt Express,2,6,40,10,2014,17147,7.0849,Fighting
158900,Samurai Spirit,1,7,30,9,2014,4681,6.46941,Fighting
158917,TKO,2,2,5,8,2015,707,5.42393,Fighting
158970,Nautilus Industries,2,6,60,8,2015,408,5.69355,Economic
158991,Hannin Wa Odoru,3,8,10,8,2013,405,5.6849,Bluffing
159003,Raid & Trade,3,5,90,12,2015,450,5.56262,Science Fiction
159109,XenoShyft: Onslaught,1,4,60,13,2015,3568,6.59231,Science Fiction
159141,Code of Nine,3,4,40,13,2012,569,5.73973,Bluffing
159141,Code of Nine,3,4,40,13,2012,569,5.73973,Science Fiction
159446,Panthalos,2,5,90,12,2014,283,5.68116,Fighting
159503,The Captain Is Dead,1,7,90,12,2014,935,6.14508,Science Fiction
159508,AquaSphere,2,4,100,12,2014,7231,7.03241,Science Fiction
159515,Operation F.A.U.S.T.,3,8,30,13,2015,606,5.68699,Bluffing
159675,Fields of Arle,1,2,120,13,2014,5955,7.62646,Economic
160018,Smash Up: Monster Smash,2,2,45,12,2014,6527,6.80015,Science Fiction
160044,"Warhammer 40,000 (Seventh Edition)",2,12,120,12,2014,389,5.79065,Fighting
160044,"Warhammer 40,000 (Seventh Edition)",2,12,120,12,2014,389,5.79065,Science Fiction
160067,The Worst Game Ever,2,8,20,8,2014,282,5.49337,Bluffing
160081,Dungeon Saga: Dwarf King's Quest,2,5,120,10,2015,1642,6.07079,Fighting
160567,BANG!: The Walking Dead,4,7,30,13,2014,969,5.73846,Bluffing
160567,BANG!: The Walking Dead,4,7,30,13,2014,969,5.73846,Fighting
160608,Dungeon Bazar,2,5,50,8,2014,297,5.53168,Economic
160744,Far Space Foundry,1,4,80,10,2015,717,5.83556,Science Fiction
160902,Dungeons & Dragons Dice Masters: Battle for Faerûn,2,2,0,14,2015,3083,6.58551,Fighting
161108,Fleet Commander: 1 – Ignition,2,2,60,12,2014,305,5.77308,Science Fiction
161297,Paradox,2,4,120,10,2016,543,5.858,Science Fiction
161383,LIE,2,6,20,8,2015,776,5.57224,Bluffing
161578,[redacted],2,6,45,12,2014,1346,5.80116,Bluffing
161614,Stockpile,2,5,45,13,2015,3600,7.03821,Economic
161617,Dungeon Lords: Happy Anniversary,2,4,90,13,2014,1944,6.58028,Economic
161617,Dungeon Lords: Happy Anniversary,2,4,90,13,2014,1944,6.58028,Fighting
161681,Lift Off! Get me off this Planet!,2,5,45,8,2015,582,5.80071,Science Fiction
161757,New Salem,3,8,45,14,2015,727,5.81488,Bluffing
161965,Johari,2,4,90,10,2014,607,5.67259,Economic
162007,Steampunk Rally,2,8,60,14,2015,4711,6.92911,Science Fiction
162041,Ninja Taisen,2,2,20,8,2014,256,5.66019,Fighting
162093,I Hate Zombies,2,12,15,6,2015,1271,5.43554,Fighting
162263,Temporum,2,5,35,13,2014,935,5.94702,Science Fiction
162388,BattleCON: Fate of Indines,2,2,15,10,2015,1233,6.27536,Fighting
162580,Realm of Wonder,2,6,45,10,2014,534,5.61358,Fighting
162591,Heroes,2,4,30,12,2015,397,5.691,Fighting
162865,"I, Spy",2,4,90,13,2015,350,5.77453,Bluffing
163027,Loop Inc.,2,4,40,13,2015,894,5.7824,Science Fiction
163081,Galaxy of Trian,2,4,45,10,2014,898,5.80186,Science Fiction
163166,One Night Ultimate Werewolf Daybreak,3,7,10,8,2015,6352,6.9878,Bluffing
163175,Yashima: Legend of the Kami Masters,2,4,90,14,2015,556,5.73196,Fighting
163354,Cypher,2,4,25,14,2014,1338,5.701,Science Fiction
163413,Murano,2,4,75,10,2014,1681,6.52899,Economic
163640,Eminent Domain: Microcosm,2,2,15,13,2014,3261,6.11098,Science Fiction
163641,Eminent Domain: Battlecruisers,3,5,30,13,2016,1209,5.79483,Bluffing
163641,Eminent Domain: Battlecruisers,3,5,30,13,2016,1209,5.79483,Science Fiction
163685,Captain's Wager,2,5,30,12,2015,601,5.53439,Bluffing
163931,Grog Island,2,4,75,10,2014,785,5.88712,Economic
163967,Tiny Epic Galaxies,1,5,30,14,2015,10772,7.09062,Science Fiction
163976,Exoplanets,2,4,60,12,2015,776,5.87361,Science Fiction
164506,Biblios Dice,2,5,30,8,2015,694,5.86556,Bluffing
165347,Mint Tin Aliens,2,2,5,10,2014,355,5.64496,Science Fiction
165563,Prohis,3,6,20,10,2014,496,5.70993,Bluffing
165657,Melee,2,4,20,10,2014,1267,5.67328,Bluffing
165838,Space Hulk (fourth edition),2,2,60,12,2014,2957,6.72496,Fighting
165838,Space Hulk (fourth edition),2,2,60,12,2014,2957,6.72496,Science Fiction
166107,Matcha,2,2,20,10,2015,937,5.84958,Bluffing
166109,Meteor,1,6,15,12,2014,934,5.69561,Science Fiction
166286,Bottom of the 9th,1,2,20,13,2015,2520,6.24989,Bluffing
166317,Time of Soccer,1,4,120,12,2014,480,6.1112,Economic
166384,Spyfall,3,8,15,12,2014,15163,7.0612,Bluffing
166418,Darkrock Ventures,1,5,45,14,2016,400,5.6318,Science Fiction
166569,House of Borgia,2,6,30,14,2017,283,5.65062,Bluffing
166669,San Juan (second edition),2,4,60,10,2014,4261,7.06018,Economic
166776,Skull Tales,1,4,0,14,2015,348,5.75187,Fighting
166857,Antike II,3,6,120,13,2014,1211,6.36946,Fighting
167400,Ashes: Rise of the Phoenixborn,2,4,120,14,2015,5659,7.02145,Fighting
167791,Terraforming Mars,1,5,120,12,2016,9487,8.0191,Economic
167791,Terraforming Mars,1,5,120,12,2016,9487,8.0191,Science Fiction
168215,Saboteur: The Duel,1,2,30,8,2014,1072,5.7169,Bluffing
168232,Project Dreamscape,1,4,30,10,2015,506,5.69144,Science Fiction
168433,The World of Smog: On Her Majesty's Service,2,4,60,14,2015,1367,6.0627,Science Fiction
168584,Love Letter: Batman,2,4,20,10,2015,6530,6.93586,Bluffing
168609,"Artifacts, Inc.",2,4,60,13,2015,3376,6.42384,Economic
168680,The Werewolves of Miller's Hollow: The Pact,9,47,40,10,2014,421,5.72148,Bluffing
168770,Epic PVP: Fantasy,2,4,20,10,2015,1103,5.81191,Fighting
168839,Die Kutschfahrt zur Teufelsburg,3,10,30,12,2006,1187,5.84079,Bluffing
168998,Marvel Dice Masters: Age of Ultron,2,2,60,14,2015,2484,6.46236,Fighting
169124,Flick 'em Up!,2,10,30,7,2015,7882,6.86263,Fighting
169147,Letter Tycoon,2,5,30,8,2015,931,6.01663,Economic
169375,How To Serve Man,2,6,60,10,2016,279,5.6258,Science Fiction
169416,Pathfinder Adventure Card Game: Wrath of the Righteous – Base Set,1,4,120,13,2015,2015,6.30085,Fighting
169464,Defenders of the Last Stand,1,5,120,14,2016,776,6.01238,Fighting
169544,Bright Future,1,5,120,12,2015,243,5.60999,Science Fiction
169611,Love Letter: The Hobbit – The Battle of the Five Armies,2,4,30,8,2015,2142,6.36525,Bluffing
169704,Vault Wars,3,5,60,13,2015,1525,6.15404,Bluffing
169786,Scythe,1,5,115,14,2016,19631,8.08387,Economic
169786,Scythe,1,5,115,14,2016,19631,8.08387,Fighting
169786,Scythe,1,5,115,14,2016,19631,8.08387,Science Fiction
169795,Haithabu,2,4,120,12,2015,318,5.57559,Economic
170199,Solarius Mission,2,4,150,12,2016,476,5.97976,Economic
170199,Solarius Mission,2,4,150,12,2016,476,5.97976,Science Fiction
170216,Blood Rage,2,4,90,14,2015,17811,7.92729,Fighting
170223,Centauri Saga,1,4,90,12,2016,462,5.64664,Science Fiction
170225,DRCongo,1,4,120,14,2015,466,5.76654,Economic
170318,Among the Stars: Revival,2,6,30,12,2015,1468,5.91337,Science Fiction
170381,Mars Attacks: Ten-Minute Takedown,2,4,10,0,2015,643,5.57596,Science Fiction
170415,Dungeon of Fortune,2,6,30,8,2015,578,5.59535,Fighting
170437,The Curse of the Black Dice,2,4,40,14,2015,294,5.67039,Fighting
170537,Swords and Bagpipes,2,6,45,11,2014,376,5.71398,Bluffing
170587,Don't Mess with Cthulhu,4,6,30,10,2014,1021,6.01915,Bluffing
